Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Assessing the drinking water quality of educational institutions at selected locations of district Swat, Pakistan",Environmental Earth Sciences,,,,10.1007/s12665-021-09595-6,Muhammad SalamFakhri AlamMd. Nuralam HossainMian Abdal SaeedTasir KhanKinza ZarinBakht RwanWaheed UllahWaqas KhanOwais Khan,2021,https://link.springer.com/article/10.1007/s12665-021-09595-6,Article
Performance and Security Evaluation in Microservices Architecture Using Open Source Containers,Applied Technologies,,,,10.1007/978-3-030-71503-8_37,Diego Antonio Castillo RivasDaniel Guamán,2021,https://link.springer.com/chapter/10.1007/978-3-030-71503-8_37,Conference paper
SQL Server on Linux,High Performance SQL Server,,,,10.1007/978-1-4842-6491-1_2,Benjamin Nevarez,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6491-1_2,Chapter
Polycyclic Aromatic Hydrocarbon,Encyclopedia of Astrobiology,,,,10.1007/978-3-642-27833-4_1250-4,Els PeetersJan Cami,2021,https://link.springer.com/rwe/10.1007/978-3-642-27833-4_1250-4,Living reference work entry
Data Security Algorithm Using Circular Queue and Graycode,Proceedings of ICETIT 2019,,,,10.1007/978-3-030-30577-2_88,K. A. SumayyaJisha P. Abraham,2020,https://link.springer.com/chapter/10.1007/978-3-030-30577-2_88,Conference paper
Homologous recombination proficiency in ovarian and breast cancer patients,BMC Cancer,,,,10.1186/s12885-021-08863-9,Justin Fortune CreedenNisha S. NanavatyKatelyn R. EinlothCassidy E. GillmanLaura StanberyDanae M. HamoudaLance DworkinJohn Nemunaitis,2021,https://link.springer.com/article/10.1186/s12885-021-08863-9,Article
Quantum circuits for computing Hamming distance requiring fewer T gates,The Journal of Supercomputing,,,,10.1007/s11227-024-05916-1,Francisco OrtsGloria OrtegaElías F. CombarroIgnacio F. RúaEster M. Garzón,2024,https://link.springer.com/article/10.1007/s11227-024-05916-1,Article
Error-Tolerant Mapping for Quantum Computing,Emerging Computing: From Devices to Systems,,,,10.1007/978-981-16-7487-7_12,Abdullah Ash SakiMahabubul AlamJunde LiSwaroop Ghosh,2023,https://link.springer.com/chapter/10.1007/978-981-16-7487-7_12,Chapter
Quantum Computing Research Lines in&#xa0;the&#xa0;Italian Center for&#xa0;Supercomputing,"Embedded Computer Systems: Architectures, Modeling, and Simulation",,,,10.1007/978-3-031-46077-7_28,Alessandro BarenghiPaolo CremonesiGerardo Pelosi,2023,https://link.springer.com/chapter/10.1007/978-3-031-46077-7_28,Conference paper
Enabling an&#xa0;Isolated and&#xa0;Energy-Aware Deployment of&#xa0;Computationally Intensive Kernels on&#xa0;Multi-tenant Environments,"Embedded Computer Systems: Architectures, Modeling, and Simulation",,,,10.1007/978-3-031-46077-7_27,Argyris KokkinisAnnastasios NanosKostas Siozios,2023,https://link.springer.com/chapter/10.1007/978-3-031-46077-7_27,Conference paper
Oral Inhalers,Essentials of Industrial Pharmacy,,,,10.1007/978-3-030-84977-1_9,Elena HaettigMarc Schneider,2022,https://link.springer.com/chapter/10.1007/978-3-030-84977-1_9,Chapter
The effects of quantum hardware properties on the performances of variational quantum learning algorithms,Quantum Machine Intelligence,,,,10.1007/s42484-024-00144-5,Giuseppe BuonaiutoFrancesco GargiuloGiuseppe De PietroMassimo EspositoMarco Pota,2024,https://link.springer.com/article/10.1007/s42484-024-00144-5,Article
QPU integration in OpenCL for heterogeneous programming,The Journal of Supercomputing,,,,10.1007/s11227-023-05879-9,Jorge Vázquez-PérezCésar PiñeiroJuan C. PichelTomás F. PenaAndrés Gómez,2024,https://link.springer.com/article/10.1007/s11227-023-05879-9,Article
Efficient heterogeneous programming with FPGAs using the Controller model,The Journal of Supercomputing,,,,10.1007/s11227-021-03792-7,Gabriel Rodriguez-CanalYuri TorresFrancisco J. AndújarArturo Gonzalez-Escribano,2021,https://link.springer.com/article/10.1007/s11227-021-03792-7,Article
Designing a ROCm-Aware MPI Library for AMD GPUs: Early Experiences,High Performance Computing,,,,10.1007/978-3-030-78713-4_7,Kawthar Shafie KhorassaniJahanzeb HashmiChing-Hsiang ChuChen-Chun ChenHari SubramoniDhabaleswar K. Panda,2021,https://link.springer.com/chapter/10.1007/978-3-030-78713-4_7,Conference paper
The Implementation of Emerging Clean Technologies and Circular Value Chains: Challenges from Three Cases of By-Product Valorization,Business Models for the Circular Economy,,,,10.1007/978-3-031-08313-6_5,Laura CarraresiStefanie Bröring,2022,https://link.springer.com/chapter/10.1007/978-3-031-08313-6_5,Chapter
Quantum Software Ecosystem Design,Quantum Software,,,,10.1007/978-3-031-64136-7_7,Achim BasermannMichael EppingBenedikt FausewehMichael FeldererElisabeth LobeMelven Röhrig-ZöllnerGary SchmiedinghoffPeter K. SchuhmacherYoshinta SetyawatiAlexander Weinert,2024,https://link.springer.com/chapter/10.1007/978-3-031-64136-7_7,Chapter
Is Simulation the&#xa0;only Alternative for&#xa0;Effective Verification of&#xa0;Dynamic Quantum Circuits?,Reversible Computation,,,,10.1007/978-3-031-62076-8_13,Liam HurwitzKamalika DattaAbhoy KoleRolf Drechsler,2024,https://link.springer.com/chapter/10.1007/978-3-031-62076-8_13,Conference paper
Migration of Legacy Java Desktop Applications to Collaborative Web,Human-Computer Interaction,,,,10.1007/978-3-031-57982-0_16,Antonio LabiánJesús D. García-ConsuegraManuel Ortega,2024,https://link.springer.com/chapter/10.1007/978-3-031-57982-0_16,Conference paper
Quantum Software Engineering and Programming Applied to Personalized Pharmacogenomics,Quantum Software,,,,10.1007/978-3-031-64136-7_11,José Luis HeviaEzequiel MurinaAurelio MartínezGuido Peterssen,2024,https://link.springer.com/chapter/10.1007/978-3-031-64136-7_11,Chapter
Challenges for Quantum Software Engineering: An Industrial Application Scenario Perspective,Quantum Software,,,,10.1007/978-3-031-64136-7_12,Cecilia CarbonelliMichael FeldererMatthias JungElisabeth LobeMalte LochauSebastian LuberWolfgang MauererRudolf RamlerIna SchaeferChristoph Schroth,2024,https://link.springer.com/chapter/10.1007/978-3-031-64136-7_12,Chapter
Elegance Enhanced: Object Types and Collections,IT Crisisology Models,,,,10.1007/978-981-99-8649-1_5,Sergey V. Zykov,2024,https://link.springer.com/chapter/10.1007/978-981-99-8649-1_5,Chapter
Threshold Fully Homomorphic Encryption Over&#xa0;the&#xa0;Torus,Computer Security – ESORICS 2023,,,,10.1007/978-3-031-50594-2_3,Yukimasa SugizakiHikaru TsuchidaTakuya HayashiKoji NuidaAkira NakashimaToshiyuki IsshikiKengo Mori,2024,https://link.springer.com/chapter/10.1007/978-3-031-50594-2_3,Conference paper
"Laying the Foundation: Pixels, Logic, and Data Streams",CodeMosaic,,,,10.1007/979-8-8688-0276-8_2,Arpit Dwivedi,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0276-8_2,Chapter
Future Trends and Emerging Technologies,Scalable AI and Design Patterns,,,,10.1007/979-8-8688-0158-7_11,Abhishek Mishra,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0158-7_11,Chapter
Cloud-Based Tool for&#xa0;Node.js Project Generation Using Abstract Syntax Trees,Proceedings of Fifth Doctoral Symposium on Computational Intelligence,,,,10.1007/978-981-97-6726-7_5,Yug SharmaAryaman SharmaDviyansh ChamoliNeha Agarwal,2024,https://link.springer.com/chapter/10.1007/978-981-97-6726-7_5,Conference paper
On how the ergodic assumption influences seismic risk,Bulletin of Earthquake Engineering,,,,10.1007/s10518-020-00992-z,Zehra Çağnan,2020,https://link.springer.com/article/10.1007/s10518-020-00992-z,Article
FusionCL: a machine-learning based approach for OpenCL kernel fusion to increase system performance,Computing,,,,10.1007/s00607-021-00958-2,Yasir Noman KhalidMuhammad AleemUsman AhmedRadu ProdanMuhammad Arshad IslamMuhammad Azhar Iqbal,2021,https://link.springer.com/article/10.1007/s00607-021-00958-2,Article
Quantum random number generator on IBM QX,Journal of Cryptographic Engineering,,,,10.1007/s13389-023-00341-1,Vaishnavi kumarPadmapriya Pravinkumar,2023,https://link.springer.com/article/10.1007/s13389-023-00341-1,Article
Obfuscated integration of software protections,International Journal of Information Security,,,,10.1007/s10207-020-00494-8,Jens Van den BroeckBart CoppensBjorn De Sutter,2020,https://link.springer.com/article/10.1007/s10207-020-00494-8,Article
Business Intelligence Culture,Business Intelligence,,,,10.1007/978-3-030-67032-0_9,Rimvydas Skyrius,2021,https://link.springer.com/chapter/10.1007/978-3-030-67032-0_9,Chapter
Classification Techniques,Data Science and Analytics for SMEs,,,,10.1007/978-1-4842-8670-8_7,Afolabi Ibukun Tolulope,2022,https://link.springer.com/chapter/10.1007/978-1-4842-8670-8_7,Chapter
QSPcc reduces bottlenecks in computational model simulations,Communications Biology,,,,10.1038/s42003-021-02553-9,Danilo TomasoniAlessio ParisStefano GiampiccoloFederico RealiGiulia SimoniLuca MarchettiChanchala KaddiSusana Neves-ZaphCorrado PriamiKarim AzerRosario Lombardo,2021,https://link.springer.com/article/10.1038/s42003-021-02553-9,Article
Quantum encryption with quantum permutation pad in IBMQ systems,EPJ Quantum Technology,,,,10.1140/epjqt/s40507-022-00145-y,Randy KuangMaria Perepechaenko,2022,https://link.springer.com/article/10.1140/epjqt/s40507-022-00145-y,Article
Bio-mordants: a review,Environmental Science and Pollution Research,,,,10.1007/s11356-024-32174-8,Hüseyin Benli,2024,https://link.springer.com/article/10.1007/s11356-024-32174-8,Article
OpenMP Taskloop Dependences,OpenMP: Enabling Massive Node-Level Parallelism,,,,10.1007/978-3-030-85262-7_4,Marcos MaroñasXavier TeruelVicenç Beltran,2021,https://link.springer.com/chapter/10.1007/978-3-030-85262-7_4,Conference paper
BinderAnn: Automated Reification of Source Annotations for Monadic EDSLs,Trends in Functional Programming,,,,10.1007/978-3-030-57761-2_2,Agustín MistaAlejandro Russo,2020,https://link.springer.com/chapter/10.1007/978-3-030-57761-2_2,Conference paper
Quasi-Equal Clock Reduction On-the-Fly,NASA Formal Methods,,,,10.1007/978-3-030-76384-8_23,Bernd Westphal,2021,https://link.springer.com/chapter/10.1007/978-3-030-76384-8_23,Conference paper
Enabling Performance Analysis of Kokkos Applications with Score-P,Tools for High Performance Computing 2018 / 2019,,,,10.1007/978-3-030-66057-4_9,Robert DietrichFrank WinklerRonny TschüterMatthias Weber,2021,https://link.springer.com/chapter/10.1007/978-3-030-66057-4_9,Conference paper
Improving GPU web simulations of spiking neural P systems,Journal of Membrane Computing,,,,10.1007/s41965-023-00128-7,Ayla Nikki L. OdascoMatthew Lemuel M. ReyFrancis George C. Cabarle,2023,https://link.springer.com/article/10.1007/s41965-023-00128-7,Article
"Strategies for Municipal Solid Waste: Functional Elements, Integrated Management, and Legislative Aspects",Handbook of Waste Biorefinery,,,,10.1007/978-3-031-06562-0_7,Hamidi Abdul AzizSalem S. Abu Amr,2022,https://link.springer.com/chapter/10.1007/978-3-031-06562-0_7,Chapter
"Scopes, Functions, and&#xa0;Parameter Passing",Programming Language Design and Implementation,,,,10.1007/978-3-031-11806-7_5,Torben Ægidius Mogensen,2022,https://link.springer.com/chapter/10.1007/978-3-031-11806-7_5,Chapter
Co-processing of Wastes as AFRs in Cement Kilns,Sustainable Management of Wastes Through Co-processing,,,,10.1007/978-981-16-6073-3_10,Sadhan Kumar GhoshUlhas V. ParlikarKåre Helge Karstensen,2022,https://link.springer.com/chapter/10.1007/978-981-16-6073-3_10,Chapter
Unlocking the Opportunities of a Circular Economy in South Africa,Circular Economy: Recent Trends in Global Perspective,,,,10.1007/978-981-16-0913-8_5,Linda GodfreyHenry RomanSam SmoutRebecca MaserumuleAshton MpofuGeorgina RyanKgauta Mokoena,2021,https://link.springer.com/chapter/10.1007/978-981-16-0913-8_5,Chapter
Simulation of QTRNG on IBM’s Q Experience Using Rotation and Phase Quantum Gates,International Journal of Theoretical Physics,,,,10.1007/s10773-023-05422-9,Vaishnavi KumarAmirtharajan RJohn Bosco Balaguru RPadmapriya Pravinkumar,2023,https://link.springer.com/article/10.1007/s10773-023-05422-9,Article
Towards a&#xa0;Methodology for&#xa0;Formally Analyzing Federated Identity Management Systems,"Leveraging Applications of Formal Methods, Verification and Validation. Practice",,,,10.1007/978-3-031-19762-8_28,Katerina KsystraMaria DimarogkonaNikolaos TriantafyllouPetros StefaneasPetros Kavassalis,2022,https://link.springer.com/chapter/10.1007/978-3-031-19762-8_28,Conference paper
Quantum neural operators with implicit quadratic frame and expressivity advantages,Nature Machine Intelligence,,,,10.1038/s42256-026-01289-7,Ruocheng WangXiaoqiu ZhongZhuo XiaJunchi Yan,2026,https://link.springer.com/article/10.1038/s42256-026-01289-7,Article
Toward a benchmark for quantum computers based on an iterated post-selective protocol,Quantum Information Processing,,,,10.1007/s11128-026-05294-y,Adrian OrtegaOrsolya KálmánTamás Kiss,2026,https://link.springer.com/article/10.1007/s11128-026-05294-y,Article
H-QDCT: hierarchical quantum DCT for structural–textural feature fusion in medical imaging,International Journal of Computer Assisted Radiology and Surgery,,,,10.1007/s11548-026-03764-3,Xavier Font AragonesMiguel Ángel González Ballester,2026,https://link.springer.com/article/10.1007/s11548-026-03764-3,Article
A study of qubit modalities in contemporary quantum computing,Discover Quantum Science,,,,10.1007/s44464-026-00033-9,Arun Govindankutty,2026,https://link.springer.com/article/10.1007/s44464-026-00033-9,Article
Interacting non-Hermitian edge and cluster bursts on a digital quantum processor,Nature Communications,,,,10.1038/s41467-026-75904-x,Jin Ming KohWen-Tan XueTommy TaiDax Enshan KohChing Hua Lee,2026,https://link.springer.com/article/10.1038/s41467-026-75904-x,Article
Efficient parallel compilation and profiling of quantum circuits at large scales,npj Unconventional Computing,,,,10.1038/s44335-026-00079-z,Jane MooreMichael HartJohn McAllister,2026,https://www.nature.com/articles/s44335-026-00079-z,Article
An end-to-end workflow for executing a classically bootstrapped variational quantum algorithm on an academic quantum computer,npj Unconventional Computing,,,,10.1038/s44335-026-00073-5,Qingfeng WangLiudmila A. ZhukasQiang MiaoAniket S. DalviPeter J. LoveChristopher MonroeFrederic T. ChongGokul Subramanian Ravi,2026,https://www.nature.com/articles/s44335-026-00073-5,Article
A Systematic Approach to Dart Compilation with Machine Learning Based Optimization,Proceedings of International Conference on Computing Systems and Intelligent Applications,,,,10.1007/978-3-032-33535-7_25,Ankit SarkarShreya Banerjee,2027,https://link.springer.com/chapter/10.1007/978-3-032-33535-7_25,Conference paper
Circuit-Aware Hyperparameter Prediction for MPS Quantum Simulators,Parallel Problem Solving from Nature – PPSN XIX,,,,10.1007/978-3-032-36226-1_17,Anna LeontevaMaxime OutteryckGuido Masella,2027,https://link.springer.com/chapter/10.1007/978-3-032-36226-1_17,Conference paper
Design and Analysis of Quantum Circuits for FRQI and NEQR Image Representation,Intelligent Computing and Technologies,,,,10.1007/978-3-032-28478-5_36,Joseph L. PachuauNongmeikapam Brajabidhu SinghAnish Kumar Saha,2027,https://link.springer.com/chapter/10.1007/978-3-032-28478-5_36,Conference paper
Dynamic Transformation of Quantum Algorithms for Resource-Constrained Architectures,SN Computer Science,,,,10.1007/s42979-026-05089-z,Abhoy KoleLouis KrügerKamalika DattaLennart WeingartenIndranil SenguptaRolf Drechsler,2026,https://link.springer.com/article/10.1007/s42979-026-05089-z,Article
Construction and depth optimization of quantum controlled adder,Quantum Information Processing,,,,10.1007/s11128-026-05211-3,Chanho JeonDonghoe HeoHyojun ShinSeokhie Hong,2026,https://link.springer.com/article/10.1007/s11128-026-05211-3,Article
"Design of a fault‑tolerant‑metric‑aware, reversible n‑bit quantum arithmetic logic unit using IBM Qiskit",Scientific Reports,,,,10.1038/s41598-026-53845-1,Agniswar Banerjee,2026,https://link.springer.com/article/10.1038/s41598-026-53845-1,Article
Data Transfer and Reuse Analysis Tool for GPU-Offloading Using OpenMP,OpenMP: Portable Multi-Level Parallelism on Modern Systems,,,,10.1007/978-3-030-58144-2_18,Alok MishraAbid M. MalikBarbara Chapman,2020,https://link.springer.com/chapter/10.1007/978-3-030-58144-2_18,Conference paper
Modeling noise in quantum computing of scalar convection,Acta Mechanica Sinica,,,,10.1007/s10409-026-51281-x,Jiahua YangZhen LuYue Yang,2026,https://link.springer.com/article/10.1007/s10409-026-51281-x,Article
Quantum-classical embedding via ghost Gutzwiller approximation for enhanced simulations of correlated electron systems,npj Quantum Information,,,,10.1038/s41534-026-01244-9,I-Chi ChenAleksei KhindanovCarlos Munoz SalazarHumberto Munoz BaronaGhaidaa HarrabiFeng ZhangCai-Zhuang WangThomas IadecolaNicola LanatàYong-Xin Yao,2026,https://link.springer.com/article/10.1038/s41534-026-01244-9,Article
Quantum hyperdimensional computing: a foundational paradigm for quantum neuromorphic architectures,npj Unconventional Computing,,,,10.1038/s44335-026-00064-6,Fabio CumboRui-Hao LiBryan RaubenoltJayadev JoshiAbu Kaisar Mohammad MasumSercan AygunDaniel Blankenberg,2026,https://www.nature.com/articles/s44335-026-00064-6,Article
Spectral phase encoding for quantum kernel methods,EPJ Quantum Technology,,,,10.1140/epjqt/s40507-026-00509-8,Pablo Herrero GómezAntonio Jimeno MorenillaDavid Muñoz-HernándezHiginio Mora Mora,2026,https://link.springer.com/article/10.1140/epjqt/s40507-026-00509-8,Article
Efficient gate reordering for Distributed Quantum Compiling in data centers,EPJ Quantum Technology,,,,10.1140/epjqt/s40507-026-00513-y,Riccardo MengoniWalter NadalinMathys RennelaJimmy RotureauTom DarrasJulien LauratEleni DiamantiIoannis Lavdas,2026,https://link.springer.com/article/10.1140/epjqt/s40507-026-00513-y,Article
Improved strategies for fermionic quantum simulation with global interactions,npj Quantum Information,,,,10.1038/s41534-026-01223-0,Thierry N. KaldenbachErik SchultheisNiklas StewenGabriel Breuil,2026,https://link.springer.com/article/10.1038/s41534-026-01223-0,Article
Pure Functions in C: A Small Keyword for Automatic Parallelization,International Journal of Parallel Programming,,,,10.1007/s10766-020-00660-4,Tim SüßLars NagelMarc-André VefAndré BrinkmannDustin FeldThomas Soddemann,2020,https://link.springer.com/article/10.1007/s10766-020-00660-4,Article
Quantum algorithms for scheduling problems: a survey,EPJ Quantum Technology,,,,10.1140/epjqt/s40507-026-00494-y,Tino WernerFreyja Ullinger,2026,https://link.springer.com/article/10.1140/epjqt/s40507-026-00494-y,Article
A more efficient quantum circuit for estimating the variance,Quantum Machine Intelligence,,,,10.1007/s42484-026-00376-7,Alessandro PoggialiJiwon Ju,2026,https://link.springer.com/article/10.1007/s42484-026-00376-7,Article
Quantum-classical generative models for drug design,Quantum Machine Intelligence,,,,10.1007/s42484-026-00356-x,Prateek JainParam PathakKrishna BhatiaShalini DevendrababuSrinjoy Ganguly,2026,https://link.springer.com/article/10.1007/s42484-026-00356-x,Article
A framework to study the relationship between classical data and quantum characteristics in quantum machine learning,The Journal of Supercomputing,,,,10.1007/s11227-026-08396-7,Iraitz MontalbánElías F. CombarroJosé Ranilla,2026,https://link.springer.com/article/10.1007/s11227-026-08396-7,Article
Binary integer programming for optimizing ebit cost in distributed quantum circuits with fixed module allocation,Quantum Information Processing,,,,10.1007/s11128-026-05112-5,Hyunho ChaJungwoo Lee,2026,https://link.springer.com/article/10.1007/s11128-026-05112-5,Article
XCFrameworks,Mastering Swift Package Manager,,,,10.1007/978-1-4842-7049-3_9,Avi Tsadok,2021,https://link.springer.com/chapter/10.1007/978-1-4842-7049-3_9,Chapter
A <i>Divide-et-Impera</i> approach for compiling large quantum circuits via ant colony optimization,Evolutionary Intelligence,,,,10.1007/s12065-025-01127-6,Marco BaiolettiAngelo OddiRiccardo Rasconi,2026,https://link.springer.com/article/10.1007/s12065-025-01127-6,Article
"Circuit-based vs. measurement-based quantum computing: a comparative analysis, layered metrics, and decision flow for approach selection",EPJ Quantum Technology,,,,10.1140/epjqt/s40507-026-00483-1,Harashta Tatimma LarasatiByung-Soo Choi,2026,https://link.springer.com/article/10.1140/epjqt/s40507-026-00483-1,Article
Benchmarking quantum kernels and modern vision models for compound facial expression recognition,Scientific Reports,,,,10.1038/s41598-026-41514-2,Mangaras Yanu FlorestiyantoHerman Dwi SurjonoHandaru Jati,2026,https://link.springer.com/article/10.1038/s41598-026-41514-2,Article
Magic state injection on IBM quantum processors above the distillation threshold,Scientific Reports,,,,10.1038/s41598-026-40381-1,Younghun KimMartin SeviorMuhammad Usman,2026,https://link.springer.com/article/10.1038/s41598-026-40381-1,Article
Identifier characteristics across programming languages and project domains: an empirical study,Empirical Software Engineering,,,,10.1007/s10664-026-10811-9,Iwo HerkaBartosz Biderman,2026,https://link.springer.com/article/10.1007/s10664-026-10811-9,Article
Model and Program Transformation,Domain-Specific Languages,,,,10.1007/978-3-031-23669-3_7,Andrzej WąsowskiThorsten Berger,2023,https://link.springer.com/chapter/10.1007/978-3-031-23669-3_7,Chapter
What You See Is What You Get: Practical Effect Handlers in Capability-Passing Style,Ernst Denert Award for Software Engineering 2020,,,,10.1007/978-3-030-83128-8_3,Jonathan Immanuel Brachthäuser,2022,https://link.springer.com/chapter/10.1007/978-3-030-83128-8_3,Chapter
Dynamical simulations of many-body quantum chaos on a quantum computer,Nature Physics,,,,10.1038/s41567-025-03144-9,Laurin E. FischerMatea LeahyAndrew EddinsNathan KeenanDavide FerracinMatteo A. C. RossiYoungseok KimAndre HeFrancesca PietracaprinaBoris SokolovShane DooleyZoltán ZimborásFrancesco TacchinoSabrina ManiscalcoJohn GooldGuillermo García-PérezIvano TavernelliAbhinav KandalaSergey N. Filippov,2026,https://link.springer.com/article/10.1038/s41567-025-03144-9,Article
QGoL: Quantum Game of Life,Quantum Information Processing,,,,10.1007/s11128-025-05022-y,Daniel Escanez-ExpositoJorge Garcia-DiazDaniel del CastilloPino Caballero-GilEduardo Sáenz-de-Cabezón,2026,https://link.springer.com/article/10.1007/s11128-025-05022-y,Article
Treespilation: architecture- and state-optimised fermion-to-qubit mappings,npj Quantum Information,,,,10.1038/s41534-025-01170-2,Aaron MillerAdam GlosZoltán Zimborás,2026,https://link.springer.com/article/10.1038/s41534-025-01170-2,Article
Reinforcement learning for optimizing large qubit array based quantum sensor circuits,Discover Applied Sciences,,,,10.1007/s42452-025-08139-y,Laxmisha Ashok AttisaraSathish A. P. Kumar,2026,https://link.springer.com/article/10.1007/s42452-025-08139-y,Article
Reinforcement learning with learned gadgets to tackle hard quantum problems on real hardware,Communications Physics,,,,10.1038/s42005-025-02475-6,Akash KunduLeopoldo Sarra,2026,https://link.springer.com/article/10.1038/s42005-025-02475-6,Article
A Review of Quantum Computing Systems and Software,Journal of Computer Science and Technology,,,,10.1007/s11390-025-5953-3,Jian-Wei YinZi-Rong ChenShun PengHao-Chen LuoChen-Ning TaoSi-Wei TanLi-Qiang Lu,2026,https://link.springer.com/article/10.1007/s11390-025-5953-3,Article
Configuration with&#xa0;Generative AI,Product Configuration,,,,10.1007/978-3-032-17163-4_8,Philipp KoglerWei ChenAndreas FalknerAlois HaselböckStefan WallnerRichard Comploi-Taupe,2026,https://link.springer.com/chapter/10.1007/978-3-032-17163-4_8,Chapter
Proof Engineering in&#xa0;Logika: Synergistically Integrating Automated and&#xa0;Semi-automated Program Verification,Formal Methods for Industrial Critical Systems,,,,10.1007/978-3-032-00942-5_3,Stefan HallerstedeRobbyJohn HatcliffJason BeltDavid Hardin,2026,https://link.springer.com/chapter/10.1007/978-3-032-00942-5_3,Conference paper
Generating Property-Based Tests for Quantum Algorithms,Service-Oriented Computing – ICSOC 2024 Workshops,,,,10.1007/978-981-96-7423-7_2,Antonio García de la BarreraManuel Ángel SerranoIgnacio García-Rodríguez de GuzmánMacario PoloMario Piattini,2026,https://link.springer.com/chapter/10.1007/978-981-96-7423-7_2,Conference paper
GenAI-Driven Migration of&#xa0;Legacy COBOL Applications to&#xa0;Clean Java Code,Smart Business Technologies,,,,10.1007/978-3-032-08614-3_4,Christine KuckPhilipp Brune,2026,https://link.springer.com/chapter/10.1007/978-3-032-08614-3_4,Conference paper
A Fine-Grained Small-Step Semantics for&#xa0;Interleaving Search,Functional and Logic Programming,,,,10.1007/978-981-92-0184-6_6,Brysen PfingstenJason Hemann,2026,https://link.springer.com/chapter/10.1007/978-981-92-0184-6_6,Conference paper
Qubit Routing via&#xa0;swap Network: A&#xa0;Minimum Dominating Path Approach,Computational Science – ICCS 2026,,,,10.1007/978-3-032-29921-5_5,Riccardo RomanelloDaniele Lizzio BoscoGiuseppe SerraCarla Piazza,2026,https://link.springer.com/chapter/10.1007/978-3-032-29921-5_5,Conference paper
Caesar: A Deductive Verifier for&#xa0;Probabilistic Programs,Computer Aided Verification,,,,10.1007/978-3-032-32537-2_27,Philipp SchröerKevin BatzUmut Yiğit DuralDarion HaaseBenjamin Lucien KaminskiJoost-Pieter KatoenChristoph Matheja,2026,https://link.springer.com/chapter/10.1007/978-3-032-32537-2_27,Conference paper
Physics-Guided Linear Mapper for&#xa0;Quantum Error Mitigation,Intelligent Computing,,,,10.1007/978-3-032-24804-6_43,Tulsi ChaudhariKrishna BhatiaShalini DevendrababuSrinjoy GangulyLuis Gerardo Ayala Bertel,2026,https://link.springer.com/chapter/10.1007/978-3-032-24804-6_43,Conference paper
Exhaustive Search for&#xa0;Quantum Circuit Optimization Using ZX Calculus,Optimization and Learning,,,,10.1007/978-3-032-13589-6_18,Tobias FischbachPierre TalbotPascal Bouvry,2026,https://link.springer.com/chapter/10.1007/978-3-032-13589-6_18,Conference paper
Knowledge Graphs and&#xa0;Quantum Computing: First Blood,Knowledge Graphs,,,,10.1007/978-981-95-5009-8_1,Yannis TzitzikasHaridimos Kondylakis,2026,https://link.springer.com/chapter/10.1007/978-981-95-5009-8_1,Conference paper
Forward Symbolic Execution for&#xa0;Trustworthy Automation of&#xa0;Binary Code Verification,"Verification, Model Checking, and Abstract Interpretation",,,,10.1007/978-3-032-15700-3_8,Andreas LindnerKarl PalmskogScott ConstableMads DamRoberto GuancialeHamed Nemati,2026,https://link.springer.com/chapter/10.1007/978-3-032-15700-3_8,Conference paper
Cross-Platform and Modern .NET Development,Getting Started with Visual Studio 2026,,,,10.1007/979-8-8688-2691-7_11,Gerald Versluis,2026,https://link.springer.com/chapter/10.1007/979-8-8688-2691-7_11,Chapter
Programming GPUs with&#xa0;OpenMP and&#xa0;Python,OpenMP: Balancing Productivity and Performance Portability,,,,10.1007/978-3-032-06343-4_14,Giorgis GeorgakoudisTodd A. AndersonStuart ArchibaldBronis R. de SupinskiTimothy G. Mattson,2026,https://link.springer.com/chapter/10.1007/978-3-032-06343-4_14,Conference paper
Towards an&#xa0;End-to-End Toolchain for&#xa0;Traceable and&#xa0;Verifiable Railway Signalling Specifications,Rigorous State-Based Methods,,,,10.1007/978-3-031-94533-5_19,Frederic ReiterRoman WetenkampRobert SchmidRichard KretzschmarLukas Iffländer,2026,https://link.springer.com/chapter/10.1007/978-3-031-94533-5_19,Conference paper
Recent Advancements in&#xa0;Photonic Quantum Computation,"The 9th International Conference on Advanced Machine Learning Technologies and Applications (AMLTA’25), Volume 2",,,,10.1007/978-3-032-07326-6_7,Debarka MukhopadhyaySiddhartha BhattacharyyaJan PlatosIvan ZelinkaVaclav SnaselKanik Palodhi,2026,https://link.springer.com/chapter/10.1007/978-3-032-07326-6_7,Conference paper
EniQmA - Enabling Hybrid Quantum Applications,Quantum Engineering Sciences and Technologies for Industry and Services,,,,10.1007/978-3-032-13855-2_14,Dimitris BadounasMarvin BechtoldMartin BeiselPatricia BickertArcesio Castañeda MedinaMichael FrommAlexander GengIlie-Daniel Gheorghe-PopFlorian GirtlerCristian GrozeaDominik HeldweinMichael HolzkiMatthias KabelColin Kai-Uwe BeckerSophia LahsFernando LimaThéo Lisart-LiebermannDarya MartyniukMerlin MengelAli MoghisehAndreas MüllerJoe RixonMarcel Seelbach BenknerSebastian SengeNikolay TcholtchevFelix TrugerJuris UlmanisSebastian WagnerBenjamin WederArmin Wolf,2026,https://link.springer.com/chapter/10.1007/978-3-032-13855-2_14,Conference paper
