Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Task Scheduling on Manycore Processors with Home Caches,Euro-Par 2012: Parallel Processing Workshops,,,,10.1007/978-3-642-36949-0_39,Ananya MuddukrishnaArtur PodobasMats BrorssonVladimir Vlassov,2013,https://link.springer.com/chapter/10.1007/978-3-642-36949-0_39,Conference paper
Microbial Glycoside Hydrolases for Biomass Utilization in Biofuels Applications,Biofuel Technologies,,,,10.1007/978-3-642-34519-7_7,Gashaw MamoReza FaryarEva Nordberg Karlsson,2013,https://link.springer.com/chapter/10.1007/978-3-642-34519-7_7,Chapter
A Buffering Method for Parallelized Loop with Non-Uniform Dependencies in High-Level Synthesis,Algorithms and Architectures for Parallel Processing,,,,10.1007/978-3-319-03859-9_34,Akihiro SudaHideki TakaseKazuyoshi TakagiNaofumi Takagi,2013,https://link.springer.com/chapter/10.1007/978-3-319-03859-9_34,Conference paper
Building JavaScript Applications with Haskell,Implementation and Application of Functional Languages,,,,10.1007/978-3-642-41582-1_3,Atze DijkstraJurriën StutterheimAlessandro VermeulenS. Doaitse Swierstra,2013,https://link.springer.com/chapter/10.1007/978-3-642-41582-1_3,Conference paper
Shifting Two-tiered Boundaries of Belonging: A Study of the Hukou System and Rural-Urban Migration in China,Shifting Boundaries of Belonging and New Migration Dynamics in Europe and China,,,,10.1057/9780230369726_6,Zhang Jijiao,2013,https://link.springer.com/chapter/10.1057/9780230369726_6,Chapter
Writing a Digital History with Digital Documents,Digital Culture Industry,,,,10.1057/9781137033475_2,James Allen-Robertson,2013,https://link.springer.com/chapter/10.1057/9781137033475_2,Chapter
Accelerating thread-intensive and explicit memory management programs with dynamic partial reconfiguration,The Journal of Supercomputing,,,,10.1007/s11227-012-0828-0,Qianming YangMei WenNan WuChunyuan Zhang,2012,https://link.springer.com/article/10.1007/s11227-012-0828-0,Article
Optimizing Inequality Joins in Datalog with Approximated Constraint Propagation,Practical Aspects of Declarative Languages,,,,10.1007/978-3-642-27694-1_9,Dario CampagnaBeata Sarna-StarostaTom Schrijvers,2012,https://link.springer.com/chapter/10.1007/978-3-642-27694-1_9,Conference paper
On the Determination of Inlining Vectors for Program Optimization,Compiler Construction,,,,10.1007/978-3-642-37051-9_9,Rosario CammarotaAlexandru NicolauAlexander V. VeidenbaumArun KejariwalDebora DonatoMukund Madhugiri,2013,https://link.springer.com/chapter/10.1007/978-3-642-37051-9_9,Conference paper
Locality-Aware Task Scheduling and Data Distribution on NUMA Systems,OpenMP in the Era of Low Power Devices and Accelerators,,,,10.1007/978-3-642-40698-0_12,Ananya MuddukrishnaPeter A. JonssonVladimir VlassovMats Brorsson,2013,https://link.springer.com/chapter/10.1007/978-3-642-40698-0_12,Conference paper
Adaptive Implementation Selection in the SkePU Skeleton Programming Library,Advanced Parallel Processing Technologies,,,,10.1007/978-3-642-45293-2_13,Usman DastgeerLu LiChristoph Kessler,2013,https://link.springer.com/chapter/10.1007/978-3-642-45293-2_13,Conference paper
UniChem: a unified chemical structure cross-referencing and identifier tracking system,Journal of Cheminformatics,,,,10.1186/1758-2946-5-3,Jon ChambersMark DaviesAnna GaultonAnne HerseySameer VelankarRobert PetryszakJanna HastingsLouisa BellisShaun McGlincheyJohn P Overington,2013,https://link.springer.com/article/10.1186/1758-2946-5-3,Article
Open Source Task Profiling by Extending the OpenMP Runtime API,OpenMP in the Era of Low Power Devices and Accelerators,,,,10.1007/978-3-642-40698-0_14,Ahmad QawasmehAbid MalikBarbara ChapmanKevin HuckAllen Malony,2013,https://link.springer.com/chapter/10.1007/978-3-642-40698-0_14,Conference paper
A Case Study in Evidence-Based DSL Evolution,Modelling Foundations and Applications,,,,10.1007/978-3-642-39013-5_15,Jeroen van den BosTijs van der Storm,2013,https://link.springer.com/chapter/10.1007/978-3-642-39013-5_15,Conference paper
Adaptive Granularity Control in Task Parallel Programs Using Multiversioning,Euro-Par 2013 Parallel Processing,,,,10.1007/978-3-642-40047-6_19,Peter ThomanHerbert JordanThomas Fahringer,2013,https://link.springer.com/chapter/10.1007/978-3-642-40047-6_19,Conference paper
A Study of the Usefulness of Producer/Consumer Synchronization,Languages and Compilers for Parallel Computing,,,,10.1007/978-3-642-36036-7_10,Hao LinHansang BaeSamuel P. MidkiffRudolf EigenmannSoohong P. Kim,2013,https://link.springer.com/chapter/10.1007/978-3-642-36036-7_10,Conference paper
Applications,Solution-Focused Supervision,,,,10.1007/978-1-4614-6052-7_7,Frank N. Thomas,2013,https://link.springer.com/chapter/10.1007/978-1-4614-6052-7_7,Chapter
Parallel simulation of Brownian dynamics on shared memory systems with OpenMP and Unified Parallel C,The Journal of Supercomputing,,,,10.1007/s11227-012-0843-1,Carlos TeijeiroGodehard SutmannGuillermo L. TaboadaJuan Touriño,2012,https://link.springer.com/article/10.1007/s11227-012-0843-1,Article
Predictive Modeling in a Polyhedral Optimization Space,International Journal of Parallel Programming,,,,10.1007/s10766-013-0241-1,Eunjung ParkJohn CavazosLouis-Noël PouchetCédric BastoulAlbert CohenP. Sadayappan,2013,https://link.springer.com/article/10.1007/s10766-013-0241-1,Article
ByteSTM: Virtual Machine-Level Java Software Transactional Memory,Coordination Models and Languages,,,,10.1007/978-3-642-38493-6_12,Mohamed MohamedinBinoy RavindranRoberto Palmieri,2013,https://link.springer.com/chapter/10.1007/978-3-642-38493-6_12,Conference paper
Automatic Scaling of OpenMP Beyond Shared Memory,Languages and Compilers for Parallel Computing,,,,10.1007/978-3-642-36036-7_1,Okwan KwonFahed JubairSeung-Jai MinHansang BaeRudolf EigenmannSamuel P. Midkiff,2013,https://link.springer.com/chapter/10.1007/978-3-642-36036-7_1,Conference paper
OpenMP on the Low-Power TI Keystone II ARM/DSP System-on-Chip,OpenMP in the Era of Low Power Devices and Accelerators,,,,10.1007/978-3-642-40698-0_9,Eric StotzerAjay JayarajMurtaza AliArnon FriedmannGaurav MitraAlistair P. RendellThéa-Martine Gauthier,2013,https://link.springer.com/chapter/10.1007/978-3-642-40698-0_9,Conference paper
Beyond Do Loops: Data Transfer Generation with Convex Array Regions,Languages and Compilers for Parallel Computing,,,,10.1007/978-3-642-37658-0_17,Serge GueltonMehdi AminiBéatrice Creusillet,2013,https://link.springer.com/chapter/10.1007/978-3-642-37658-0_17,Conference paper
Dynamic Thread Pinning for Phase-Based OpenMP Programs,Euro-Par 2013 Parallel Processing,,,,10.1007/978-3-642-40047-6_8,Abdelhafid MazouzSid-Ahmed-Ali TouatiDenis Barthou,2013,https://link.springer.com/chapter/10.1007/978-3-642-40047-6_8,Conference paper
"PRO3D, Programming for Future 3D Manycore Architectures: Project’s Interim Status",Formal Methods for Components and Objects,,,,10.1007/978-3-642-35887-6_15,Christian FabreIuliana BacivarovAnanda BasuMartino RuggieroDavid AtienzaÉric FlamandJean-Pierre KrimmJulien MottinLars SchorPratyush KumarHoeseok YangDevesh B. ChokshiLothar ThieleSaddek BensalemMarius BozgaLuca BeniniMohamed M. SabryYusuf LeblebiciGiovanni De MicheliDiego Melpignano,2013,https://link.springer.com/chapter/10.1007/978-3-642-35887-6_15,Chapter
Impact-Driven Regression Test Selection for Mainframe Business Systems,Evaluation of Novel Approaches to Software Engineering,,,,10.1007/978-3-642-54092-9_15,Abhishek DharmapurikarBenjamin J. R. WierwilleJayashree RamanthanRajiv Ramnath,2013,https://link.springer.com/chapter/10.1007/978-3-642-54092-9_15,Conference paper
Rigorous Component-Based System Design,Rewriting Logic and Its Applications,,,,10.1007/978-3-642-34005-5_1,Ananda BasuSaddek BensalemMarius BozgaJoseph Sifakis,2012,https://link.springer.com/chapter/10.1007/978-3-642-34005-5_1,Conference paper
Inference and Declaration of Independence in Task-Parallel Programs,Advanced Parallel Processing Technologies,,,,10.1007/978-3-642-45293-2_1,Foivos S. ZakkakDimitrios ChasapisPolyvios PratikakisAngelos BilasDimitrios S. Nikolopoulos,2013,https://link.springer.com/chapter/10.1007/978-3-642-45293-2_1,Conference paper
A Mutable Hardware Abstraction to Replace Threads,Languages and Compilers for Parallel Computing,,,,10.1007/978-3-642-36036-7_13,Sean HalleAlbert Cohen,2013,https://link.springer.com/chapter/10.1007/978-3-642-36036-7_13,Conference paper
Sprachübersetzer,"Formale Sprachen, abstrakte Automaten und Compiler",,,,10.1007/978-3-658-02692-9_5,Christian WagenknechtMichael Hielscher,2014,https://link.springer.com/chapter/10.1007/978-3-658-02692-9_5,Chapter
Internet Topology Discovery,Data Traffic Monitoring and Analysis,,,,10.1007/978-3-642-36784-7_3,Benoit Donnet,2013,https://link.springer.com/chapter/10.1007/978-3-642-36784-7_3,Chapter
The ALL-TIMES project: introduction and overview,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-012-0265-7,Björn Lisper,2012,https://link.springer.com/article/10.1007/s10009-012-0265-7,Article
A Pretty Good Formatting Pipeline,Software Language Engineering,,,,10.1007/978-3-319-02654-1_10,Anya Helene BaggeTero Hasu,2013,https://link.springer.com/chapter/10.1007/978-3-319-02654-1_10,Conference paper
A Dynamic Approach to Locating Memory Leaks,Testing Software and Systems,,,,10.1007/978-3-642-41707-8_17,Kostyantyn VorobyovPadmanabhan KrishnanPhil Stocks,2013,https://link.springer.com/chapter/10.1007/978-3-642-41707-8_17,Conference paper
Developing and Optimizing Parallel Programs with Algebra-Algorithmic and Term Rewriting Tools,"Information and Communication Technologies in Education, Research, and Industrial Applications",,,,10.1007/978-3-319-03998-5_5,Anatoliy DoroshenkoKostiantyn ZherebOlena Yatsenko,2013,https://link.springer.com/chapter/10.1007/978-3-319-03998-5_5,Conference paper
PASS: String Solving with Parameterized Array and Interval Automaton,Hardware and Software: Verification and Testing,,,,10.1007/978-3-319-03077-7_2,Guodong LiIndradeep Ghosh,2013,https://link.springer.com/chapter/10.1007/978-3-319-03077-7_2,Conference paper
GPCC's new land surface precipitation climatology based on quality-controlled in situ data and its role in quantifying the global water cycle,Theoretical and Applied Climatology,,,,10.1007/s00704-013-0860-x,Udo SchneiderAndreas BeckerPeter FingerAnja Meyer-ChristofferMarkus ZieseBruno Rudolf,2013,https://link.springer.com/article/10.1007/s00704-013-0860-x,Article
Pretty-Big-Step Semantics,Programming Languages and Systems,,,,10.1007/978-3-642-37036-6_3,Arthur Charguéraud,2013,https://link.springer.com/chapter/10.1007/978-3-642-37036-6_3,Conference paper
"An Abstract, Reusable, and Extensible Programming Language Design Architecture",In Search of Elegance in the Theory and Practice of Computation,,,,10.1007/978-3-642-41660-6_6,Hassan Aït-Kaci,2013,https://link.springer.com/chapter/10.1007/978-3-642-41660-6_6,Chapter
accULL : An OpenACC Implementation with CUDA and OpenCL Support,Euro-Par 2012 Parallel Processing,,,,10.1007/978-3-642-32820-6_86,Ruymán ReyesIván López-RodríguezJuan J. FumeroFrancisco de Sande,2012,https://link.springer.com/chapter/10.1007/978-3-642-32820-6_86,Conference paper
Data Fusion: Resolving Conflicts from Multiple Sources,Handbook of Data Quality,,,,10.1007/978-3-642-36257-6_13,Xin Luna DongLaure Berti-EquilleDivesh Srivastava,2013,https://link.springer.com/chapter/10.1007/978-3-642-36257-6_13,Chapter
LARA Experiments,Compilation and Synthesis for Embedded Reconfigurable Systems,,,,10.1007/978-1-4614-4894-5_6,Fernando GonçalvesZlatko PetrovJosé Gabriel de F. CoutinhoRazvan NaneVlad-Mihai SimaJoão M. P. CardosoStephan WernerSujit BhattacharyaTiago CarvalhoRicardo NobreJosé de SáJoão TeixeiraPedro C. DinizKoen BertelsGeorge ConstantinidesWayne LukJuergen BeckerJosé Carlos AlvesJoão Canas FerreiraGabriel M. Almeida,2013,https://link.springer.com/chapter/10.1007/978-1-4614-4894-5_6,Chapter
Web-Scale Analytics for BIG Data,Web-Scale Data Management for the Cloud,,,,10.1007/978-1-4614-6856-1_4,Wolfgang LehnerKai-Uwe Sattler,2013,https://link.springer.com/chapter/10.1007/978-1-4614-6856-1_4,Chapter
"A Low-Overhead, Value-Tracking Approach to Information Flow Security",Software Engineering and Formal Methods,,,,10.1007/978-3-642-33826-7_26,Kostyantyn VorobyovPadmanabhan KrishnanPhil Stocks,2012,https://link.springer.com/chapter/10.1007/978-3-642-33826-7_26,Conference paper
Modeling power and energy of the task-parallel Cholesky factorization on multicore processors,Computer Science - Research and Development,,,,10.1007/s00450-012-0227-z,Pedro AlonsoManuel F. DolzRafael MayoEnrique S. Quintana-Ortí,2012,https://link.springer.com/article/10.1007/s00450-012-0227-z,Article
Extensible Recognition of Algorithmic Patterns in DSP Programs for Automatic Parallelization,International Journal of Parallel Programming,,,,10.1007/s10766-012-0229-2,Amin Shafiee SarvestaniErik HanssonChristoph Kessler,2012,https://link.springer.com/article/10.1007/s10766-012-0229-2,Article
Compiler-Guided Identification of Critical Sections in Parallel Code,Compiler Construction,,,,10.1007/978-3-642-37051-9_11,Stefan KempfRonald VeldemaMichael Philippsen,2013,https://link.springer.com/chapter/10.1007/978-3-642-37051-9_11,Conference paper
TeV astronomy,Frontiers of Physics,,,,10.1007/s11467-013-0344-6,Frank M. RiegerEmma de Oña-WilhelmiFelix A. Aharonian,2013,https://link.springer.com/article/10.1007/s11467-013-0344-6,Article
Automated Code Injection Prevention for Web Applications,Theory of Security and Applications,,,,10.1007/978-3-642-27375-9_11,Zhengqin LuoTamara RezkManuel Serrano,2012,https://link.springer.com/chapter/10.1007/978-3-642-27375-9_11,Conference paper
Leveraging Static Analysis in an IDE,Generative and Transformational Techniques in Software Engineering IV,,,,10.1007/978-3-642-35992-7_3,Robert M. Fuhrer,2013,https://link.springer.com/chapter/10.1007/978-3-642-35992-7_3,Chapter
Cultures of Communication,Cultures of Environmental Communication,,,,10.1007/978-3-658-00952-6_4,Sara Nofri,2013,https://link.springer.com/chapter/10.1007/978-3-658-00952-6_4,Chapter
Fine Grained Parallelism in Recursive Function Calls,Parallel Processing and Applied Mathematics,,,,10.1007/978-3-642-31500-8_13,Dimitris SaougkosAristeidis MastorasGeorge Manis,2012,https://link.springer.com/chapter/10.1007/978-3-642-31500-8_13,Conference paper
Compiling for VLIW DSPs,Handbook of Signal Processing Systems,,,,10.1007/978-1-4614-6859-2_36,Christoph W. Kessler,2013,https://link.springer.com/chapter/10.1007/978-1-4614-6859-2_36,Chapter
Shadow attacks: automatically evading system-call-behavior based malware detection,Journal in Computer Virology,,,,10.1007/s11416-011-0157-5,Weiqin MaPu DuanSanmin LiuGuofei GuJyh-Charn Liu,2011,https://link.springer.com/article/10.1007/s11416-011-0157-5,Article
Modelling Spectral and Timing Properties of Accreting Black Holes: The Hybrid Hot Flow Paradigm,The Physics of Accretion onto Black Holes,,,,10.1007/978-1-4939-2227-7_5,Juri PoutanenAlexandra Veledina,2013,https://link.springer.com/chapter/10.1007/978-1-4939-2227-7_5,Chapter
Nutrition and signaling in slave markets: a new look at a puzzle within the antebellum puzzle,Cliometrica,,,,10.1007/s11698-012-0086-7,Lee A. CraigRobert G. Hammond,2012,https://link.springer.com/article/10.1007/s11698-012-0086-7,Article
SCADA Protocol Vulnerabilities,Critical Infrastructure Protection,,,,10.1007/978-3-642-28920-0_8,Julian L. Rrushi,2012,https://link.springer.com/chapter/10.1007/978-3-642-28920-0_8,Chapter
Dynamic Information-Flow Analysis for Multi-threaded Applications,"Leveraging Applications of Formal Methods, Verification and Validation. Technologies for Mastering Change",,,,10.1007/978-3-642-34026-0_27,Laurent MounierEmmanuel Sifakis,2012,https://link.springer.com/chapter/10.1007/978-3-642-34026-0_27,Conference paper
Provenance variation in cone and seed characteristics of <i>Cedrus deodara</i> (D. DON) G. DON in Jammu and Kashmir,Forestry Studies in China,,,,10.1007/s11632-012-0306-z,A. H. MughalR. C. Thapliyal,2012,https://link.springer.com/article/10.1007/s11632-012-0306-z,Article
Automatic Parallelization of Array-oriented Programs for a Multi-core Machine,International Journal of Parallel Programming,,,,10.1007/s10766-012-0197-6,Wai-Mee ChingDa Zheng,2012,https://link.springer.com/article/10.1007/s10766-012-0197-6,Article
Operating System Kernel Data Disambiguation to Support Security Analysis,Network and System Security,,,,10.1007/978-3-642-34601-9_20,Amani S. IbrahimJohn GrundyJames Hamlyn-HarrisMohamed Almorsy,2012,https://link.springer.com/chapter/10.1007/978-3-642-34601-9_20,Conference paper
A framework for efficient performance prediction of distributed applications in heterogeneous systems,The Journal of Supercomputing,,,,10.1007/s11227-012-0823-5,Bogdan Florin CorneaJulien Bourgeois,2012,https://link.springer.com/article/10.1007/s11227-012-0823-5,Article
Foundation Stories: The Heroes of Viennese Monasticism,Received Medievalisms,,,,10.1057/9780230393585_4,Cynthia J. Cyrus,2013,https://link.springer.com/chapter/10.1057/9780230393585_4,Chapter
Parallel Task for Parallelising Object-Oriented Desktop Applications,International Journal of Parallel Programming,,,,10.1007/s10766-013-0238-9,Nasser GiacamanOliver Sinnen,2013,https://link.springer.com/article/10.1007/s10766-013-0238-9,Article
Survey of Low-Energy Techniques for Instruction Memory Organisations in Embedded Systems,Journal of Signal Processing Systems,,,,10.1007/s11265-012-0694-2,Antonio ArtesJose L. AyalaJos HuiskenFrancky Catthoor,2012,https://link.springer.com/article/10.1007/s11265-012-0694-2,Article
Software Bertillonage,Empirical Software Engineering,,,,10.1007/s10664-012-9199-7,Julius DaviesDaniel M. GermanMichael W. GodfreyAbram Hindle,2012,https://link.springer.com/article/10.1007/s10664-012-9199-7,Article
"A Tunable, Software-Based DRAM Error Detection and Correction Library for HPC",Euro-Par 2011: Parallel Processing Workshops,,,,10.1007/978-3-642-29740-3_29,David FialaKurt B. FerreiraFrank MuellerChristian Engelmann,2012,https://link.springer.com/chapter/10.1007/978-3-642-29740-3_29,Conference paper
Perspectives on Permanent Magnetic Materials for Energy Conversion and Power Generation,Metallurgical and Materials Transactions A,,,,10.1007/s11661-012-1278-2,Laura H. LewisFélix Jiménez-Villacorta,2012,https://link.springer.com/article/10.1007/s11661-012-1278-2,Article
Recovering Role-Based Access Control Security Models from Dynamic Web Applications,Web Engineering,,,,10.1007/978-3-642-31753-8_9,Manar H. AlalfiJames R. CordyThomas R. Dean,2012,https://link.springer.com/chapter/10.1007/978-3-642-31753-8_9,Conference paper
Developing a comprehensive time series of GDP per capita for 210 countries from 1950 to 2015,Population Health Metrics,,,,10.1186/1478-7954-10-12,Spencer L JamesPaul GubbinsChristopher JL MurrayEmmanuela Gakidou,2012,https://link.springer.com/article/10.1186/1478-7954-10-12,Article
Comparison of type-based and alias-based component recognition for embedded systems software,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-012-0251-0,Dietmar SchreinerGergö BaranyMarkus SchordanJens Knoop,2012,https://link.springer.com/article/10.1007/s10009-012-0251-0,Article
Performance Evaluation of OpenMP and CUDA on Multicore Systems,Algorithms and Architectures for Parallel Processing,,,,10.1007/978-3-642-33065-0_25,Chao-Tung YangTzu-Chieh ChangKuan-Lung HuangJung-Chun LiuChih-Hung Chang,2012,https://link.springer.com/chapter/10.1007/978-3-642-33065-0_25,Conference paper
High-Level Support for Pipeline Parallelism on Many-Core Architectures,Euro-Par 2012 Parallel Processing,,,,10.1007/978-3-642-32820-6_61,Siegfried BenknerEnes BajrovicErich MarthMartin SandrieserRaymond NamystSamuel Thibault,2012,https://link.springer.com/chapter/10.1007/978-3-642-32820-6_61,Conference paper
Effects of Compiler Optimizations in OpenMP to CUDA Translation,OpenMP in a Heterogeneous World,,,,10.1007/978-3-642-30961-8_13,Amit SabnePutt SakdhnagoolRudolf Eigenmann,2012,https://link.springer.com/chapter/10.1007/978-3-642-30961-8_13,Conference paper
Automatic Restructuring of GPU Kernels for Exploiting Inter-thread Data Locality,Compiler Construction,,,,10.1007/978-3-642-28652-0_2,Swapneela UnkuleChristopher ShaltzApan Qasem,2012,https://link.springer.com/chapter/10.1007/978-3-642-28652-0_2,Conference paper
Introducing Task Cancellation to OpenMP,OpenMP in a Heterogeneous World,,,,10.1007/978-3-642-30961-8_6,Oussama TahanMats BrorssonMohamed Shawky,2012,https://link.springer.com/chapter/10.1007/978-3-642-30961-8_6,Conference paper
"Being, Becoming and the Undivided Universe: A Dialogue Between Relational Blockworld and the Implicate Order Concerning the Unification of Relativity and Quantum Theory",Foundations of Physics,,,,10.1007/s10701-012-9653-9,Michael SilbersteinW. M. StuckeyTimothy McDevitt,2012,https://link.springer.com/article/10.1007/s10701-012-9653-9,Article
Turbulence Models and Large Eddy Simulations Applied to Ascending Mixed Convection Flows,"Flow, Turbulence and Combustion",,,,10.1007/s10494-012-9401-4,Amir KeshmiriMark A. CottonYacine AddadDominique Laurence,2012,https://link.springer.com/article/10.1007/s10494-012-9401-4,Article
Design and Performance of the OP2 Library for Unstructured Mesh Applications,Euro-Par 2011: Parallel Processing Workshops,,,,10.1007/978-3-642-29737-3_22,Carlo BertolliAdam BettsGihan MudaligeMike GilesPaul Kelly,2012,https://link.springer.com/chapter/10.1007/978-3-642-29737-3_22,Conference paper
Modular implementation of dynamic algorithm switching in parallel simulations,Cluster Computing,,,,10.1007/s10586-012-0205-z,Pilsung Kang,2012,https://link.springer.com/article/10.1007/s10586-012-0205-z,Article
Tracking the Trackers: Fast and Scalable Dynamic Analysis of Web Content for Privacy Violations,Applied Cryptography and Network Security,,,,10.1007/978-3-642-31284-7_25,Minh TranXinshu DongZhenkai LiangXuxian Jiang,2012,https://link.springer.com/chapter/10.1007/978-3-642-31284-7_25,Conference paper
Software level green computing for large scale systems,"Journal of Cloud Computing: Advances, Systems and Applications",,,,10.1186/2192-113X-1-4,Faiza FakharBarkha JavedRaihan ur RasoolOwais MalikKhurram Zulfiqar,2012,https://link.springer.com/article/10.1186/2192-113X-1-4,Article
"libKOMP, an Efficient OpenMP Runtime System for Both Fork-Join and Data Flow Paradigms",OpenMP in a Heterogeneous World,,,,10.1007/978-3-642-30961-8_8,François BroquedisThierry GautierVincent Danjean,2012,https://link.springer.com/chapter/10.1007/978-3-642-30961-8_8,Conference paper
"Transactional Access to Shared Memory in StarSs, a Task Based Programming Model",Euro-Par 2012 Parallel Processing,,,,10.1007/978-3-642-32820-6_51,Rahulkumar GayatriRosa M. BadiaEduard AyguadeMikel LujánIan Watson,2012,https://link.springer.com/chapter/10.1007/978-3-642-32820-6_51,Conference paper
Auto-scoping for OpenMP Tasks,OpenMP in a Heterogeneous World,,,,10.1007/978-3-642-30961-8_3,Sara RoyuelaAlejandro DuranChunhua LiaoDaniel J. Quinlan,2012,https://link.springer.com/chapter/10.1007/978-3-642-30961-8_3,Conference paper
The Catalogue of X-Ray Bursts Detected by JEM-X Onboard INTEGRAL,Astrostatistics and Data Mining,,,,10.1007/978-1-4614-3323-1_24,Celia Sánchez-Fernández,2012,https://link.springer.com/chapter/10.1007/978-1-4614-3323-1_24,Chapter
Performance Analysis Techniques for Task-Based OpenMP Applications,OpenMP in a Heterogeneous World,,,,10.1007/978-3-642-30961-8_15,Dirk SchmidlPeter PhilippenDaniel LorenzChristian RösselMarkus GeimerDieter an MeyBernd MohrFelix Wolf,2012,https://link.springer.com/chapter/10.1007/978-3-642-30961-8_15,Conference paper
Using Dynamic Task Level Redundancy for OpenMP Fault Tolerance,Architecture of Computing Systems – ARCS 2012,,,,10.1007/978-3-642-28293-5_3,Oussama TahanMohamed Shawky,2012,https://link.springer.com/chapter/10.1007/978-3-642-28293-5_3,Conference paper
Online paths in mathematics teacher training: new resources and new skills for teacher educators,ZDM,,,,10.1007/s11858-012-0424-z,Ghislaine GueudetAna Isabel SacristánSophie Soury-LavergneLuc Trouche,2012,https://link.springer.com/article/10.1007/s11858-012-0424-z,Article
Architecture and Language for Semantic Reduction of Domain-Specific Models in BPMS,Perspectives in Business Informatics Research,,,,10.1007/978-3-642-33281-4_6,Lelde LaceRenārs LiepiņšEdgars Rencis,2012,https://link.springer.com/chapter/10.1007/978-3-642-33281-4_6,Conference paper
A framework for automated distributed implementation of component-based models,Distributed Computing,,,,10.1007/s00446-012-0168-6,Borzoo BonakdarpourMarius BozgaMohamad JaberJean QuilbeufJoseph Sifakis,2012,https://link.springer.com/article/10.1007/s00446-012-0168-6,Article
A Compiler-Assisted Runtime-Prefetching Scheme for Heterogeneous Platforms,OpenMP in a Heterogeneous World,,,,10.1007/978-3-642-30961-8_9,Li ChenBaojiang ShouXionghui HouLei Huang,2012,https://link.springer.com/chapter/10.1007/978-3-642-30961-8_9,Conference paper
Interview with Pascal Van Hentenryck on Constraint-Based Programming,KI - Künstliche Intelligenz,,,,10.1007/s13218-011-0159-y,Petra HofstedtThomas König,2011,https://link.springer.com/article/10.1007/s13218-011-0159-y,Article
Automatic Privatization for Parallel Execution of Loops,Artificial Intelligence and Soft Computing,,,,10.1007/978-3-642-29350-4_48,Palkowski Marek,2012,https://link.springer.com/chapter/10.1007/978-3-642-29350-4_48,Conference paper
Generating Verifiable Java Code from Verified PVS Specifications,NASA Formal Methods,,,,10.1007/978-3-642-28891-3_30,Leonard LensinkSjaak SmetsersMarko van Eekelen,2012,https://link.springer.com/chapter/10.1007/978-3-642-28891-3_30,Conference paper
Domain-Specific Languages in Few Steps,Software Composition,,,,10.1007/978-3-642-30564-1_11,Walter Cazzola,2012,https://link.springer.com/chapter/10.1007/978-3-642-30564-1_11,Conference paper
Compiler Support for Fine-Grain Software-Only Checkpointing,Compiler Construction,,,,10.1007/978-3-642-28652-0_11,Chuck (Chengyan) ZhaoJ. Gregory SteffanCristiana AmzaAllan Kielstra,2012,https://link.springer.com/chapter/10.1007/978-3-642-28652-0_11,Conference paper
Symbolic Testing of OpenCL Code,Hardware and Software: Verification and Testing,,,,10.1007/978-3-642-34188-5_18,Peter CollingbourneCristian CadarPaul H. J. Kelly,2012,https://link.springer.com/chapter/10.1007/978-3-642-34188-5_18,Conference paper
Experiences with High-Level Programming Directives for Porting Applications to GPUs,Facing the Multicore - Challenge II,,,,10.1007/978-3-642-30397-5_9,Oscar HernandezWei DingBarbara ChapmanChristos KartsaklisRamanan SankaranRichard Graham,2012,https://link.springer.com/chapter/10.1007/978-3-642-30397-5_9,Chapter
Speeding Up OpenMP Tasking,Euro-Par 2012 Parallel Processing,,,,10.1007/978-3-642-32820-6_64,Spiros N. AgathosNikolaos D. KallimanisVassilios V. Dimakopoulos,2012,https://link.springer.com/chapter/10.1007/978-3-642-32820-6_64,Conference paper
"Score-P: A Joint Performance Measurement Run-Time Infrastructure for Periscope, Scalasca, TAU, and Vampir",Tools for High Performance Computing 2011,,,,10.1007/978-3-642-31476-6_7,Andreas KnüpferChristian RösselDieter an MeyScott BiersdorffKai DiethelmDominic EschweilerMarkus GeimerMichael GerndtDaniel LorenzAllen MalonyWolfgang E. NagelYury OleynikPeter PhilippenPavel SaviankouDirk SchmidlSameer ShendeRonny TschüterMichael WagnerBert WesargFelix Wolf,2012,https://link.springer.com/chapter/10.1007/978-3-642-31476-6_7,Conference paper
Automatic Performance Analysis of OpenMP Codes on a Scalable Shared Memory System Using Periscope,Applied Parallel and Scientific Computing,,,,10.1007/978-3-642-28145-7_44,Shajulin BenedictMichael Gerndt,2012,https://link.springer.com/chapter/10.1007/978-3-642-28145-7_44,Conference paper
Exploring Object-Level Parallelism on Chip Multi-processors,Algorithms and Architectures for Parallel Processing,,,,10.1007/978-3-642-33065-0_9,Weixing JiYizhuo WangZhi HuangJunqing ZhaoXi Li,2012,https://link.springer.com/chapter/10.1007/978-3-642-33065-0_9,Conference paper
Construction and Demolition Wastes,Encyclopedia of Sustainability Science and Technology,,,,10.1007/978-1-4419-0851-3_118,Thomas Dyer,2012,https://link.springer.com/rwe/10.1007/978-1-4419-0851-3_118,Reference work entry
